order_id,order_date,user_id,category,product_name,quantity,weighted_price
1215,24/09/13,391,Fruits & Vegetables,Tomato,3,87.16
1215,24/09/13,391,Grains & Staples,Pasta,3,380.68
1215,24/09/13,391,Personal Care,Face Wash,3,405.69
1216,24/04/25,98,Bakery,Cake,3,468.69
1216,24/04/25,98,Electronics,Electric Kettle,1,124.41
1216,24/04/25,98,Fruits & Vegetables,Carrot,2,125.725
1216,24/04/25,98,Meat & Seafood,Beef,1,149.79
1216,24/04/25,98,Meat & Seafood,Chicken Breast,2,156.9
1217,24/12/19,459,Baby Care,Diapers,1,359.24
1217,24/12/19,459,Books,Educational Book,3,414.58
1217,24/12/19,459,Electronics,Charger,1,286.41
1217,24/12/19,459,Footwear,Shoes,1,180.52
1217,24/12/19,459,Household,Tissue,2,428.07
1218,24/11/16,280,Beverages,Tea,3,214.9033333
1218,24/11/16,280,Household,Toilet Paper,1,378.68
1218,24/11/16,280,Snacks,Biscuits,1,321.86
1219,24/11/07,180,Beverages,Tea,2,204.09
1219,24/11/07,180,Dairy & Eggs,Cheese,2,259.93
1219,24/11/07,180,Fruits & Vegetables,Onion,3,342.86
1219,24/11/07,180,Fruits & Vegetables,Orange,2,80.68
1219,24/11/07,180,Grains & Staples,Salt,3,354.9
1220,24/06/30,286,Fruits & Vegetables,Potato,1,256.91
1220,24/06/30,286,Grains & Staples,Wheat Flour,1,477.79
1220,24/06/30,286,Meat & Seafood,Prawns,1,125.57
1220,24/06/30,286,Snacks,Chocolate,2,471.32
1221,24/10/18,390,Bakery,Cookies,1,381.46
1221,24/10/18,390,Clothing,Shirt,2,173.42
1221,24/10/18,390,Dairy & Eggs,Milk,1,16.08
1222,24/11/04,6,Bakery,Croissant,2,451.8
1222,24/11/04,6,Clothing,Dress,2,195.7
1222,24/11/04,6,Dairy & Eggs,Milk,3,409.99
1223,24/06/19,23,Beverages,Energy Drink,2,105.97
1223,24/06/19,23,Clothing,Dress,1,102.3
1223,24/06/19,23,Fruits & Vegetables,Apple,3,375.86
1223,24/06/19,23,Fruits & Vegetables,Spinach,2,321.49
1223,24/06/19,23,Grains & Staples,Rice,2,206.58
1223,24/06/19,23,Meat & Seafood,Beef,1,465.79
1224,24/04/09,148,Books,Fiction Book,3,326.72
1224,24/04/09,148,Clothing,Jeans,1,471.43
1224,24/04/09,148,Clothing Accessories,Belt,3,451.2
1224,24/04/09,148,Health & Wellness,Pain Reliever,2,433.27
1224,24/04/09,148,Meat & Seafood,Fish,2,121.28
1224,24/04/09,148,Snacks,Popcorn,3,131.27
1225,24/06/04,36,Grains & Staples,Wheat Flour,3,134.2
1225,24/06/04,36,Household,Detergent,3,18.03
1225,24/06/04,36,Snacks,Chocolate,2,305.69
1226,24/10/17,7,Bakery,Croissant,2,204.39
1226,24/10/17,7,Bakery,Pastry,1,318.14
1226,24/10/17,7,Clothing,Jeans,1,390.88
1226,24/10/17,7,Health & Wellness,Vitamins,1,323.32
1226,24/10/17,7,Household,Dishwashing Liquid,3,95.55
1226,24/10/17,7,Personal Care,Soap,3,234.27
1227,24/09/16,273,Baby Care,Diapers,3,41.27
1227,24/09/16,273,Beverages,Tea,1,44.76
1227,24/09/16,273,Fruits & Vegetables,Onion,1,214.38
1228,24/01/12,300,Bakery,Pastry,2,245.62
1228,24/01/12,300,Clothing Accessories,Belt,1,46.46
1228,24/01/12,300,Household,Tissue,3,439.84
1228,24/01/12,300,Meat & Seafood,Beef,3,151.38
1228,24/01/12,300,Snacks,Biscuits,1,220.36
1228,24/01/12,300,Snacks,Chips,3,238.46
1228,24/01/12,300,Stationery,Notebook,2,124.45
1229,24/02/17,304,Clothing,Jeans,2,286.4
1229,24/02/17,304,Dairy & Eggs,Butter,1,223.8
1229,24/02/17,304,Electronics,Electric Kettle,1,431.74
1229,24/02/17,304,Grains & Staples,Spices,3,17.38
1229,24/02/17,304,Meat & Seafood,Fish,1,399.44
1229,24/02/17,304,Stationery,Notebook,3,495.51
1230,24/07/06,308,Electronics,Mixer Grinder,4,386.335
1230,24/07/06,308,Grains & Staples,Wheat Flour,2,57.51
1230,24/07/06,308,Health & Wellness,Pain Reliever,1,197.12
1230,24/07/06,308,Personal Care,Face Wash,4,125.9925
1231,24/03/20,182,Clothing,Shirt,2,490.3
1231,24/03/20,182,Electronics,Phone Cover,3,274.91
1231,24/03/20,182,Meat & Seafood,Beef,3,362.62
1231,24/03/20,182,Stationery,Notebook,2,86.63
1232,24/08/16,229,Clothing Accessories,Belt,1,299.44
1232,24/08/16,229,Fruits & Vegetables,Apple,2,318.85
1232,24/08/16,229,Grains & Staples,Salt,3,153.74
1233,24/03/17,187,Grains & Staples,Lentils,2,327.6
1233,24/03/17,187,Grains & Staples,Pasta,3,275.55
1233,24/03/17,187,Health & Wellness,Pain Reliever,3,399.09
1233,24/03/17,187,Health & Wellness,Vitamins,2,175.25
1234,24/03/11,75,Bakery,Pastry,2,495.25
1234,24/03/11,75,Beverages,Energy Drink,1,60.96
1234,24/03/11,75,Beverages,Soda,2,468.38
1234,24/03/11,75,Health & Wellness,Vitamins,2,297.94
1235,24/04/04,499,Clothing Accessories,Belt,2,471.15
1235,24/04/04,499,Dairy & Eggs,Eggs,3,212.9333333
1235,24/04/04,499,Electronics,Earphones,1,99.41
1235,24/04/04,499,Fruits & Vegetables,Carrot,1,196.46
1235,24/04/04,499,Household,Toilet Paper,1,292.51
1235,24/04/04,499,Personal Care,Soap,2,243.27
1236,24/06/23,247,Beverages,Coffee,6,275.945
1236,24/06/23,247,Electronics,Charger,1,401.7
1236,24/06/23,247,Health & Wellness,Vitamins,1,398.01
1236,24/06/23,247,Stationery,Marker,2,17.45
1237,24/03/17,222,Footwear,Shoes,1,455.4
1237,24/03/17,222,Grains & Staples,Lentils,2,251.07
1237,24/03/17,222,Grains & Staples,Salt,1,71.63
1237,24/03/17,222,Stationery,Notebook,1,247.95
1238,24/11/25,468,Beverages,Coffee,2,232.88
1238,24/11/25,468,Dairy & Eggs,Milk,1,373.6
1238,24/11/25,468,Footwear,Shoes,1,486.39
1238,24/11/25,468,Household,Dishwashing Liquid,2,120.53
1238,24/11/25,468,Household,Toilet Paper,1,492.08
1238,24/11/25,468,Meat & Seafood,Beef,6,144.005
1239,24/11/21,468,Fruits & Vegetables,Carrot,3,160.05
1239,24/11/21,468,Fruits & Vegetables,Spinach,2,212.44
1239,24/11/21,468,Health & Wellness,Vitamins,2,92.05
1240,24/03/18,254,Dairy & Eggs,Eggs,3,114.45
1240,24/03/18,254,Fruits & Vegetables,Potato,2,432.84
1240,24/03/18,254,Household,Dishwashing Liquid,1,273.59
1240,24/03/18,254,Personal Care,Face Wash,3,316.27
1241,24/02/01,307,Electronics,Charger,3,468.03
1241,24/02/01,307,Fruits & Vegetables,Spinach,1,487.24
1241,24/02/01,307,Grains & Staples,Spices,3,73.84
1241,24/02/01,307,Health & Wellness,Vitamins,2,188.18
1241,24/02/01,307,Household,Detergent,1,272.27
1241,24/02/01,307,Personal Care,Shampoo,2,443.61
1241,24/02/01,307,Personal Care,Toothpaste,3,258.3
1242,24/07/01,466,Electronics,Phone Cover,3,457.86
1242,24/07/01,466,Personal Care,Toothpaste,2,382.36
1242,24/07/01,466,Snacks,Popcorn,5,53
1243,24/09/25,379,Electronics,Earphones,3,83.56
1243,24/09/25,379,Footwear,Shoes,2,195.56
1243,24/09/25,379,Fruits & Vegetables,Carrot,3,149.05
1243,24/09/25,379,Grains & Staples,Spices,1,429.49
1243,24/09/25,379,Health & Wellness,Vitamins,1,108.06
1243,24/09/25,379,Household,Dishwashing Liquid,1,142.14
1243,24/09/25,379,Personal Care,Soap,3,490.7
1244,24/09/12,17,Fruits & Vegetables,Orange,3,131
1244,24/09/12,17,Household,Dishwashing Liquid,2,456.2
1244,24/09/12,17,Stationery,Notebook,2,188.5
1245,24/09/06,351,Fruits & Vegetables,Carrot,2,271.17
1245,24/09/06,351,Grains & Staples,Spices,1,19.34
1245,24/09/06,351,Grains & Staples,Wheat Flour,3,491.65
1245,24/09/06,351,Household,Tissue,1,223.02
1245,24/09/06,351,Meat & Seafood,Beef,1,481.19
1246,24/10/26,51,Meat & Seafood,Prawns,1,406.82
1246,24/10/26,51,Personal Care,Toothpaste,2,61.71
1246,24/10/26,51,Snacks,Popcorn,1,370.66
1247,24/11/06,278,Bakery,Bread,3,192.94
1247,24/11/06,278,Beverages,Coffee,2,177.64
1247,24/11/06,278,Clothing,Dress,3,110.91
1247,24/11/06,278,Clothing Accessories,Belt,3,482.7
1247,24/11/06,278,Health & Wellness,Pain Reliever,2,257.3
1247,24/11/06,278,Personal Care,Face Wash,3,429.74
1248,24/01/17,37,Dairy & Eggs,Cheese,2,40.25
1248,24/01/17,37,Dairy & Eggs,Eggs,1,123.17
1248,24/01/17,37,Fruits & Vegetables,Onion,3,72.42
1248,24/01/17,37,Grains & Staples,Lentils,2,85.99
1248,24/01/17,37,Grains & Staples,Sugar,1,277.42
1248,24/01/17,37,Household,Dishwashing Liquid,3,142.7
1248,24/01/17,37,Household,Tissue,3,491.34
1249,24/12/24,292,Beverages,Energy Drink,1,130.78
1249,24/12/24,292,Electronics,Charger,1,57.09
1249,24/12/24,292,Footwear,Shoes,1,205.23
1249,24/12/24,292,Fruits & Vegetables,Carrot,3,269.68
1249,24/12/24,292,Fruits & Vegetables,Onion,2,312.52
1249,24/12/24,292,Grains & Staples,Sugar,1,390.46
1250,24/01/06,40,Books,Educational Book,1,34.28
1250,24/01/06,40,Footwear,Shoes,3,427.38
1250,24/01/06,40,Grains & Staples,Rice,3,486.52
1250,24/01/06,40,Household,Detergent,3,347.44
1250,24/01/06,40,Personal Care,Face Wash,2,244.11
1250,24/01/06,40,Snacks,Biscuits,1,44.66
1251,24/05/16,178,Bakery,Bread,2,442.22
1251,24/05/16,178,Clothing,Shirt,3,291.54
1251,24/05/16,178,Health & Wellness,Vitamins,2,197.51
1251,24/05/16,178,Personal Care,Shampoo,3,470.2
1251,24/05/16,178,Snacks,Chips,2,44.98
1252,24/03/27,31,Dairy & Eggs,Butter,1,225.35
1252,24/03/27,31,Fruits & Vegetables,Banana,3,424.32
1252,24/03/27,31,Stationery,Notebook,3,340.85
1253,24/01/10,114,Dairy & Eggs,Butter,2,464.86
1253,24/01/10,114,Dairy & Eggs,Milk,2,435.01
1253,24/01/10,114,Grains & Staples,Pasta,3,145.59
1253,24/01/10,114,Grains & Staples,Sugar,3,250.14
1254,24/05/13,239,Bakery,Pastry,1,473.79
1254,24/05/13,239,Clothing Accessories,Belt,2,302.72
1254,24/05/13,239,Electronics,Earphones,1,356.78
1254,24/05/13,239,Fruits & Vegetables,Carrot,3,34.49
1254,24/05/13,239,Fruits & Vegetables,Onion,3,203.82
1254,24/05/13,239,Grains & Staples,Salt,1,428.43
1254,24/05/13,239,Household,Detergent,2,370.33
1255,24/08/01,254,Grains & Staples,Pasta,1,66.09
1255,24/08/01,254,Grains & Staples,Wheat Flour,3,401.32
1255,24/08/01,254,Snacks,Biscuits,1,116.37
1255,24/08/01,254,Stationery,Notebook,3,326.57
1256,24/06/06,292,Bakery,Cake,1,328.85
1256,24/06/06,292,Electronics,Earphones,3,461.34
1256,24/06/06,292,Meat & Seafood,Chicken Breast,3,78.25
1256,24/06/06,292,Meat & Seafood,Fish,2,336.56
1257,24/11/24,150,Clothing,Dress,4,221.7925
1257,24/11/24,150,Electronics,Earphones,3,202.47
1257,24/11/24,150,Fruits & Vegetables,Banana,2,259.6
1257,24/11/24,150,Health & Wellness,Pain Reliever,1,54.98
1257,24/11/24,150,Household,Dishwashing Liquid,1,363.75
1257,24/11/24,150,Household,Tissue,1,305.67
1258,24/02/20,33,Grains & Staples,Rice,3,32.1
1258,24/02/20,33,Grains & Staples,Sugar,3,427.31
1258,24/02/20,33,Health & Wellness,Pain Reliever,2,304.7
1258,24/02/20,33,Personal Care,Face Wash,3,137.49
1258,24/02/20,33,Personal Care,Shampoo,1,215.75
1259,24/06/14,169,Bakery,Bread,2,135.63
1259,24/06/14,169,Footwear,Shoes,1,177.06
1259,24/06/14,169,Fruits & Vegetables,Carrot,3,259.71
1259,24/06/14,169,Grains & Staples,Spices,3,218.87
1260,24/03/09,481,Beverages,Soda,2,174.72
1260,24/03/09,481,Beverages,Tea,2,294.31
1260,24/03/09,481,Dairy & Eggs,Eggs,1,32.57
1260,24/03/09,481,Grains & Staples,Rice,3,302.31
1260,24/03/09,481,Grains & Staples,Spices,2,18.63
1260,24/03/09,481,Snacks,Popcorn,3,398.9
1261,24/08/02,233,Baby Care,Baby Food,3,249.52
1261,24/08/02,233,Fruits & Vegetables,Orange,2,480.64
1261,24/08/02,233,Grains & Staples,Pasta,2,382.19
1261,24/08/02,233,Grains & Staples,Sugar,1,412.11
1261,24/08/02,233,Personal Care,Toothpaste,2,200.94
1261,24/08/02,233,Snacks,Popcorn,3,47.69
1262,24/07/07,372,Electronics,Charger,1,214.41
1262,24/07/07,372,Meat & Seafood,Chicken Breast,3,435.63
1262,24/07/07,372,Stationery,Marker,2,100.58
1263,24/01/13,63,Baby Care,Diapers,3,460
1263,24/01/13,63,Fruits & Vegetables,Potato,2,271.36
1263,24/01/13,63,Grains & Staples,Lentils,2,196.16
1263,24/01/13,63,Health & Wellness,Vitamins,1,371.92
1264,24/08/15,460,Electronics,Charger,2,439.28
1264,24/08/15,460,Grains & Staples,Wheat Flour,1,193.69
1264,24/08/15,460,Health & Wellness,Vitamins,1,450.16
1264,24/08/15,460,Household,Toilet Paper,2,79.59
1265,24/04/19,339,Fruits & Vegetables,Spinach,2,299.9
1265,24/04/19,339,Meat & Seafood,Chicken Breast,3,411.95
1265,24/04/19,339,Snacks,Popcorn,2,361.28
1266,24/10/11,51,Bakery,Pastry,2,165.77
1266,24/10/11,51,Books,Fiction Book,2,447.53
1266,24/10/11,51,Clothing,Jeans,3,93.38
1266,24/10/11,51,Grains & Staples,Cooking Oil,2,73.6
1267,24/02/05,218,Fruits & Vegetables,Potato,3,438.51
1267,24/02/05,218,Grains & Staples,Lentils,2,482.05
1267,24/02/05,218,Grains & Staples,Wheat Flour,3,226.18
1267,24/02/05,218,Personal Care,Shampoo,3,94.65
1267,24/02/05,218,Snacks,Chocolate,3,160.55
1268,24/09/03,194,Baby Care,Baby Food,2,276.79
1268,24/09/03,194,Fruits & Vegetables,Carrot,1,309.19
1268,24/09/03,194,Fruits & Vegetables,Potato,1,95.62
1268,24/09/03,194,Grains & Staples,Lentils,2,324.88
1268,24/09/03,194,Health & Wellness,Pain Reliever,5,123.822
1268,24/09/03,194,Health & Wellness,Vitamins,1,322.98
1269,24/02/29,90,Clothing,Jeans,1,478.3
1269,24/02/29,90,Clothing Accessories,Belt,3,205.7
1269,24/02/29,90,Grains & Staples,Spices,1,282.42
1270,24/02/03,44,Bakery,Cake,1,359.03
1270,24/02/03,44,Beverages,Coffee,3,407.65
1270,24/02/03,44,Electronics,Electric Kettle,3,306.37
1270,24/02/03,44,Household,Toilet Paper,1,415.53
1270,24/02/03,44,Meat & Seafood,Beef,2,297.63
1270,24/02/03,44,Meat & Seafood,Chicken Breast,2,276.93
1270,24/02/03,44,Stationery,Notebook,3,254.71
1271,24/05/12,465,Dairy & Eggs,Cheese,3,208.74
1271,24/05/12,465,Dairy & Eggs,Yogurt,1,63.85
1271,24/05/12,465,Footwear,Shoes,2,180.69
1271,24/05/12,465,Household,Tissue,2,121.94
1272,24/06/12,484,Grains & Staples,Cooking Oil,2,229.19
1272,24/06/12,484,Meat & Seafood,Chicken Breast,1,177.46
1272,24/06/12,484,Personal Care,Toothpaste,3,90.17
1273,24/08/22,318,Clothing,Jeans,1,466.05
1273,24/08/22,318,Clothing,Saree,1,84.57
1273,24/08/22,318,Grains & Staples,Cooking Oil,2,239.85
1273,24/08/22,318,Grains & Staples,Salt,3,356.06
1273,24/08/22,318,Household,Tissue,3,399.93
1273,24/08/22,318,Snacks,Chocolate,3,181.91
1274,24/06/28,396,Books,Fiction Book,2,465.65
1274,24/06/28,396,Grains & Staples,Lentils,1,374.57
1274,24/06/28,396,Personal Care,Shampoo,1,414.72
1275,24/09/15,144,Dairy & Eggs,Butter,2,331.12
1275,24/09/15,144,Dairy & Eggs,Eggs,2,476.11
1275,24/09/15,144,Fruits & Vegetables,Apple,1,48.81
1275,24/09/15,144,Grains & Staples,Pasta,2,475.68
1275,24/09/15,144,Grains & Staples,Spices,1,139.53
1276,24/06/23,260,Bakery,Croissant,2,343.88
1276,24/06/23,260,Beverages,Coffee,2,259.52
1276,24/06/23,260,Clothing,Saree,2,201.25
1276,24/06/23,260,Dairy & Eggs,Milk,2,317.81
1276,24/06/23,260,Electronics,Mixer Grinder,3,57.11
1276,24/06/23,260,Fruits & Vegetables,Spinach,1,314.7
1276,24/06/23,260,Household,Tissue,2,192.16
1277,24/03/21,12,Beverages,Coffee,1,337.58
1277,24/03/21,12,Dairy & Eggs,Cheese,1,192.78
1277,24/03/21,12,Fruits & Vegetables,Spinach,1,433.53
1277,24/03/21,12,Household,Floor Cleaner,3,445.44
1278,24/06/26,288,Books,Fiction Book,1,323.68
1278,24/06/26,288,Dairy & Eggs,Butter,2,228.01
1278,24/06/26,288,Dairy & Eggs,Milk,2,324.94
1278,24/06/26,288,Fruits & Vegetables,Banana,2,234.04
1278,24/06/26,288,Fruits & Vegetables,Orange,3,358.9
1278,24/06/26,288,Grains & Staples,Spices,3,73.05
1279,24/09/25,103,Beverages,Coffee,2,347.75
1279,24/09/25,103,Dairy & Eggs,Cheese,2,309.34
1279,24/09/25,103,Electronics,Mixer Grinder,2,264.38
1279,24/09/25,103,Fruits & Vegetables,Banana,2,67.73
1279,24/09/25,103,Grains & Staples,Sugar,1,167.43
1279,24/09/25,103,Meat & Seafood,Fish,5,135.658
1280,24/01/12,15,Beverages,Tea,1,271.82
1280,24/01/12,15,Grains & Staples,Rice,1,47.45
1280,24/01/12,15,Grains & Staples,Sugar,2,134.62
1280,24/01/12,15,Health & Wellness,Pain Reliever,1,127.49
1280,24/01/12,15,Personal Care,Face Wash,2,316.17
1281,24/06/10,454,Clothing,Dress,1,272.95
1281,24/06/10,454,Electronics,Electric Kettle,2,413.81
1281,24/06/10,454,Grains & Staples,Wheat Flour,2,400.16
1281,24/06/10,454,Health & Wellness,Pain Reliever,2,45.16
1282,24/01/09,329,Beverages,Tea,3,78.05
1282,24/01/09,329,Clothing,Saree,3,262.48
1282,24/01/09,329,Electronics,Charger,1,146.98
1282,24/01/09,329,Fruits & Vegetables,Carrot,1,369.65
1282,24/01/09,329,Snacks,Chips,1,49.62
1283,24/10/23,428,Clothing,Shirt,3,120.77
1283,24/10/23,428,Electronics,Electric Kettle,2,192.9
1283,24/10/23,428,Household,Dishwashing Liquid,1,440.16
1283,24/10/23,428,Household,Floor Cleaner,3,272
1283,24/10/23,428,Snacks,Biscuits,3,115.55
1284,24/10/11,248,Bakery,Croissant,3,291.32
1284,24/10/11,248,Fruits & Vegetables,Banana,3,172.67
1284,24/10/11,248,Snacks,Popcorn,1,14.71
1284,24/10/11,248,Stationery,Pen,3,101.47
1285,24/12/23,73,Beverages,Energy Drink,3,292.9
1285,24/12/23,73,Books,Fiction Book,1,311.2
1285,24/12/23,73,Fruits & Vegetables,Spinach,1,284.89
1286,24/08/08,259,Bakery,Bread,1,307.22
1286,24/08/08,259,Dairy & Eggs,Eggs,2,366.36
1286,24/08/08,259,Fruits & Vegetables,Orange,3,432.12
1286,24/08/08,259,Fruits & Vegetables,Spinach,2,102.4
1286,24/08/08,259,Household,Dishwashing Liquid,3,255.01
1286,24/08/08,259,Snacks,Chocolate,1,116.94
1287,24/12/19,2,Beverages,Coffee,2,416.94
1287,24/12/19,2,Dairy & Eggs,Cheese,1,335.37
1287,24/12/19,2,Meat & Seafood,Beef,1,299.64
1288,24/05/16,246,Bakery,Cake,2,210.98
1288,24/05/16,246,Health & Wellness,Pain Reliever,2,320.59
1288,24/05/16,246,Personal Care,Face Wash,1,289.2
1289,24/10/06,61,Books,Fiction Book,2,195.01
1289,24/10/06,61,Clothing,Dress,2,97.12
1289,24/10/06,61,Clothing,Jeans,3,286.55
1289,24/10/06,61,Electronics,Electric Kettle,1,348.76
1289,24/10/06,61,Footwear,Shoes,3,475.15
1289,24/10/06,61,Personal Care,Toothpaste,1,55.65
1290,24/09/07,173,Dairy & Eggs,Butter,3,466.5
1290,24/09/07,173,Footwear,Shoes,2,413.22
1290,24/09/07,173,Grains & Staples,Sugar,3,257.18
1290,24/09/07,173,Household,Floor Cleaner,2,466.49
1290,24/09/07,173,Snacks,Chocolate,3,296.04
1291,24/07/04,77,Bakery,Cookies,1,87.29
1291,24/07/04,77,Dairy & Eggs,Butter,3,332.08
1291,24/07/04,77,Dairy & Eggs,Yogurt,1,360.93
1291,24/07/04,77,Electronics,Electric Kettle,1,496.12
1291,24/07/04,77,Fruits & Vegetables,Onion,2,390.66
1291,24/07/04,77,Grains & Staples,Wheat Flour,2,235.46
1292,24/10/07,9,Beverages,Coffee,1,44.4
1292,24/10/07,9,Dairy & Eggs,Eggs,3,185.33
1292,24/10/07,9,Grains & Staples,Cooking Oil,1,447.21
1292,24/10/07,9,Stationery,Pen,3,212.47
1293,24/05/17,31,Clothing,Jeans,2,30.76
1293,24/05/17,31,Health & Wellness,Pain Reliever,2,464.45
1293,24/05/17,31,Household,Toilet Paper,1,380.38
1294,24/03/10,84,Fruits & Vegetables,Spinach,1,103.84
1294,24/03/10,84,Meat & Seafood,Fish,5,195.572
1294,24/03/10,84,Stationery,Pen,1,24.7
1295,24/12/21,239,Electronics,Mixer Grinder,3,267.42
1295,24/12/21,239,Household,Tissue,2,426.48
1295,24/12/21,239,Personal Care,Shampoo,3,317.7
1296,24/03/08,465,Bakery,Cake,2,66.48
1296,24/03/08,465,Electronics,Phone Cover,1,428.49
1296,24/03/08,465,Household,Tissue,1,148.46
1297,24/01/19,372,Clothing,Saree,1,133.14
1297,24/01/19,372,Dairy & Eggs,Yogurt,3,480.04
1297,24/01/19,372,Electronics,Mixer Grinder,1,365.37
1297,24/01/19,372,Fruits & Vegetables,Onion,1,387.05
1297,24/01/19,372,Grains & Staples,Sugar,2,487.4
1297,24/01/19,372,Household,Toilet Paper,2,499.2
1297,24/01/19,372,Personal Care,Face Wash,3,113.68
1298,24/02/09,29,Beverages,Soda,3,182.32
1298,24/02/09,29,Electronics,Earphones,1,381.67
1298,24/02/09,29,Snacks,Chocolate,3,326.18
1299,24/12/28,365,Beverages,Juice,1,11.84
1299,24/12/28,365,Clothing,Saree,3,155.6
1299,24/12/28,365,Clothing Accessories,Belt,3,53.66
1299,24/12/28,365,Meat & Seafood,Chicken Breast,2,335.49
1300,24/12/25,441,Dairy & Eggs,Eggs,3,326.42
1300,24/12/25,441,Fruits & Vegetables,Apple,3,154.2
1300,24/12/25,441,Personal Care,Shampoo,2,301.68
1301,24/10/27,404,Books,Fiction Book,2,34.2
1301,24/10/27,404,Electronics,Phone Cover,1,37.05
1301,24/10/27,404,Stationery,Marker,2,123.36
1302,24/09/14,351,Beverages,Tea,2,166.93
1302,24/09/14,351,Dairy & Eggs,Yogurt,1,14.56
1302,24/09/14,351,Household,Detergent,3,222.68
1302,24/09/14,351,Meat & Seafood,Chicken Breast,1,233.9
1303,24/05/26,60,Bakery,Bread,2,339.17
1303,24/05/26,60,Bakery,Pastry,3,336.32
1303,24/05/26,60,Fruits & Vegetables,Onion,2,63.28
1303,24/05/26,60,Meat & Seafood,Fish,3,125.63
1303,24/05/26,60,Personal Care,Toothpaste,2,89.69
1304,24/01/30,236,Bakery,Pastry,3,493.42
1304,24/01/30,236,Books,Fiction Book,2,244.855
1304,24/01/30,236,Electronics,Earphones,2,304.4
1304,24/01/30,236,Fruits & Vegetables,Potato,3,290.14
1304,24/01/30,236,Stationery,Marker,3,272.98
1305,24/09/06,367,Dairy & Eggs,Yogurt,1,440.2
1305,24/09/06,367,Electronics,Earphones,3,311.89
1305,24/09/06,367,Electronics,Electric Kettle,3,275.94
1305,24/09/06,367,Household,Detergent,1,342.97
1305,24/09/06,367,Snacks,Biscuits,3,222.58
1306,24/05/23,366,Baby Care,Baby Food,2,196.33
1306,24/05/23,366,Bakery,Cookies,3,323.04
1306,24/05/23,366,Fruits & Vegetables,Onion,3,152.11
1307,24/08/01,490,Baby Care,Baby Food,3,49.39
1307,24/08/01,490,Baby Care,Diapers,1,408.05
1307,24/08/01,490,Beverages,Juice,1,463.35
1307,24/08/01,490,Clothing,Saree,3,23.63
1307,24/08/01,490,Grains & Staples,Pasta,2,145.91
1307,24/08/01,490,Snacks,Chips,3,386.63
1308,24/08/31,169,Electronics,Mixer Grinder,3,428.64
1308,24/08/31,169,Electronics,Phone Cover,5,108.178
1308,24/08/31,169,Grains & Staples,Spices,2,89.03
1308,24/08/31,169,Household,Detergent,2,463.9
1308,24/08/31,169,Household,Dishwashing Liquid,3,118.73
1308,24/08/31,169,Personal Care,Shampoo,2,143.67
1309,24/11/16,444,Beverages,Soda,3,467.58
1309,24/11/16,444,Grains & Staples,Sugar,3,297.36
1309,24/11/16,444,Grains & Staples,Wheat Flour,1,155.61
1309,24/11/16,444,Household,Toilet Paper,3,83.92
1309,24/11/16,444,Personal Care,Face Wash,1,56.41
1310,24/02/20,149,Clothing,Dress,3,105.07
1310,24/02/20,149,Clothing,Saree,3,159.16
1310,24/02/20,149,Dairy & Eggs,Eggs,3,381.01
1310,24/02/20,149,Household,Floor Cleaner,2,128.37
1310,24/02/20,149,Personal Care,Face Wash,1,365.01
1310,24/02/20,149,Personal Care,Soap,3,67.86
1311,24/04/26,58,Fruits & Vegetables,Spinach,3,206.63
1311,24/04/26,58,Grains & Staples,Wheat Flour,3,46.44
1311,24/04/26,58,Household,Toilet Paper,2,36.84
1311,24/04/26,58,Snacks,Biscuits,3,292.65
1311,24/04/26,58,Stationery,Marker,3,116.05
1312,24/07/08,153,Clothing,Dress,1,243.04
1312,24/07/08,153,Electronics,Mixer Grinder,3,371.69
1312,24/07/08,153,Electronics,Phone Cover,2,317.32
1312,24/07/08,153,Fruits & Vegetables,Apple,3,300.46
1312,24/07/08,153,Grains & Staples,Pasta,1,497.26
1312,24/07/08,153,Personal Care,Shampoo,3,450.8
1313,24/02/23,353,Dairy & Eggs,Butter,3,214.85
1313,24/02/23,353,Dairy & Eggs,Milk,3,232.73
1313,24/02/23,353,Fruits & Vegetables,Potato,3,273.04
1313,24/02/23,353,Household,Floor Cleaner,3,183.87
1313,24/02/23,353,Stationery,Notebook,2,386.34
1314,24/03/08,379,Bakery,Bread,2,41.64
1314,24/03/08,379,Bakery,Croissant,1,242.77
1314,24/03/08,379,Books,Educational Book,3,254.47
1314,24/03/08,379,Clothing,Shirt,3,76.42
1314,24/03/08,379,Household,Tissue,1,254.76
1315,24/07/20,208,Beverages,Energy Drink,2,193.86
1315,24/07/20,208,Clothing,Shirt,3,217.92
1315,24/07/20,208,Dairy & Eggs,Milk,2,295.04
1315,24/07/20,208,Fruits & Vegetables,Apple,3,304.72
1315,24/07/20,208,Grains & Staples,Sugar,2,11.18
1315,24/07/20,208,Personal Care,Face Wash,1,120.9
1316,24/01/24,326,Dairy & Eggs,Butter,1,430.07
1316,24/01/24,326,Fruits & Vegetables,Carrot,3,145.88
1316,24/01/24,326,Fruits & Vegetables,Potato,2,53.51
1316,24/01/24,326,Fruits & Vegetables,Tomato,2,405.58
1316,24/01/24,326,Grains & Staples,Lentils,3,400.34
1316,24/01/24,326,Grains & Staples,Pasta,1,377.32
1316,24/01/24,326,Personal Care,Shampoo,3,289.14
1317,24/11/12,78,Baby Care,Diapers,4,111.255
1317,24/11/12,78,Beverages,Coffee,3,222.65
1317,24/11/12,78,Dairy & Eggs,Butter,1,440.25
